"zpid","city","zipcode","latitude","longitude","propertyTaxRate","garageSpaces","hasAssociation","hasCooling","hasGarage","hasHeating","hasSpa","hasView","homeType","parkingSpaces","yearBuilt","latestPrice","numPriceChanges","latest_saledate","latest_salemonth","latest_saleyear","numOfAppliances","numOfParkingFeatures","numOfPatioAndPorchFeatures","numOfSecurityFeatures","numOfWaterfrontFeatures","lotSizeSqFt","livingAreaSqFt","numOfPrimarySchools","numOfElementarySchools","numOfMiddleSchools","numOfHighSchools","avgSchoolDistance","avgSchoolRating","avgSchoolSize","MedianStudentsPerTeacher","numOfBathrooms","numOfBedrooms","numOfStories"
29354006,"austin",78730,30.3655204772949,-97.8391723632812,1.98,3,"True","True","True","True","True","True","Single Family",3,2000,1299000,2,"2020-04-07",4,2020,3,2,2,2,0,43560,4478,1,0,1,1,1.9,7,1381,16,5,4,2
29364056,"austin",78759,30.3960552215576,-97.774528503418,1.98,0,"True","True","False","True","False","False","Single Family",0,1996,409900,4,"2018-11-20",11,2018,3,1,0,0,0,13939.2,2702,1,0,1,1,2.2,7,1523,17,3,4,2
29336660,"austin",78733,30.3010959625244,-97.8842697143555,1.98,2,"True","True","True","True","False","True","Single Family",2,1990,775000,4,"2018-07-17",7,2018,6,2,0,0,0,13068,2934,0,1,3,0,1.7,9.33333333333333,1360,14,3,4,2
29364053,"austin",78759,30.3966598510742,-97.7734909057617,1.98,4,"True","True","True","True","True","False","Single Family",4,1998,799000,1,"2020-11-06",11,2020,4,2,3,1,0,133293.6,2688,1,0,1,1,2.2,7,1523,17,3,3,2
29362505,"austin",78750,30.3851585388184,-97.8000411987305,1.98,0,"True","True","False","True","False","False","Single Family",0,1987,650000,4,"2019-08-28",8,2019,6,1,1,1,0,12196.8,2770,1,0,1,1,3.16666666666667,7,1523,17,3,4,2
29339658,"austin",78733,30.3102550506592,-97.8982315063477,1.98,0,"True","True","False","True","False","False","Single Family",0,1997,835000,2,"2019-08-29",8,2019,4,1,1,1,0,11761.2,3777,0,1,3,0,2.6,9.33333333333333,1360,14,4,4,2
29364051,"austin",78759,30.3956699371338,-97.7734680175781,1.98,0,"True","True","False","True","False","False","Single Family",0,1993,549000,2,"2018-03-16",3,2018,3,1,0,0,0,13503.6,2417,1,0,1,1,2.2,7,1523,17,3,3,2
29362503,"austin",78750,30.388599395752,-97.7994079589844,1.98,0,"True","True","False","True","False","False","Single Family",0,1992,609990,1,"2019-12-04",12,2019,0,1,0,0,0,11325.6,2657,1,0,1,1,3.23333333333333,7,1523,17,3,4,1
29346657,"austin",78733,30.345193862915,-97.8597793579102,1.98,0,"True","True","False","True","False","False","Single Family",0,1968,330000,2,"2019-07-12",7,2019,2,1,0,0,0,12196.8,2120,0,1,3,0,4.26666666666667,8,1373,14,2,3,1
29356002,"austin",78730,30.3775634765625,-97.8202819824219,1.98,0,"True","True","False","True","False","False","Single Family",0,1992,950000,3,"2018-07-20",7,2018,2,1,0,0,0,48787.2,4649,1,0,1,1,1.43333333333333,7,1381,16,4,4,1
2100234155,"austin",78733,30.3201103210449,-97.8649978637695,1.98,3,"True","True","True","True","True","True","Single Family",3,2001,2199000,2,"2018-10-12",10,2018,7,2,0,0,0,217800,6546,0,1,3,0,3.13333333333333,8,1373,14,7,5,2
29364049,"austin",78759,30.3957576751709,-97.7730560302734,1.98,2,"True","True","True","True","False","False","Single Family",2,1992,495000,1,"2019-03-25",3,2019,2,2,0,0,0,17424,2127,1,0,1,1,2.13333333333333,7,1523,17,3,3,2
29364548,"austin",78759,30.4042091369629,-97.7729187011719,1.98,0,"True","True","False","True","False","False","Single Family",0,1990,790000,3,"2019-07-02",7,2019,0,1,0,0,0,33976.8,3788,1,0,1,1,2.1,8.33333333333333,1638,16,3,4,2
29339654,"austin",78733,30.3095111846924,-97.8977813720703,1.98,2,"True","True","True","True","False","False","Single Family",2,1996,762000,2,"2018-11-03",11,2018,2,2,0,0,0,15681.6,3401,0,1,3,0,2.5,9.33333333333333,1360,14,4,4,2
29363046,"austin",78759,30.3930835723877,-97.7595443725586,1.98,0,"False","True","False","True","False","True","Single Family",0,1999,545900,12,"2019-09-18",9,2019,4,1,2,1,0,6011,3009,1,0,1,1,1.56666666666667,7,1523,17,3,4,2
70352402,"austin",78732,30.3489608764648,-97.9027557373047,1.98,2,"True","True","True","True","False","False","Single Family",2,2010,625000,5,"2018-12-19",12,2018,3,2,0,0,0,10018,4101,1,0,1,1,2.6,8.66666666666667,1533,17,4,4,2
29364041,"austin",78759,30.3959007263184,-97.7714614868164,1.98,0,"True","True","False","True","False","True","Single Family",0,1993,699000,2,"2019-08-23",8,2019,3,1,0,0,0,13503.6,3100,1,0,1,1,2.1,7,1523,17,3,4,2
29343653,"austin",78733,30.3336944580078,-97.8616638183594,1.98,2,"True","True","True","True","False","True","Single Family",2,1999,539000,9,"2018-09-10",9,2018,2,2,0,0,0,11761.2,3222,0,1,3,0,3.73333333333333,8,1373,14,3,4,2
58303974,"austin",78758,30.3902053833008,-97.6971054077148,1.98,0,"False","True","False","True","False","False","Single Family",0,1982,369900,1,"2019-10-24",10,2019,8,2,0,0,0,7405,1398,1,0,1,1,1.73333333333333,4,1073,13,2,3,1
29433973,"austin",78758,30.3846836090088,-97.6986389160156,1.98,2,"False","True","True","True","False","False","Single Family",2,1978,355000,1,"2020-04-30",4,2020,7,2,0,1,0,8276,1500,1,0,1,1,2.1,4,1073,13,2,3,1
29433963,"austin",78758,30.385311126709,-97.6999588012695,1.98,2,"False","True","True","True","False","False","Single Family",2,1978,459225,8,"2020-06-04",6,2020,6,3,0,0,0,10306,2100,1,0,1,1,2.1,4,1073,13,2,4,1
29431987,"austin",78759,30.3785037994385,-97.7451934814453,1.98,2,"False","True","True","True","False","False","Single Family",2,1967,1099000,5,"2020-10-01",10,2020,4,3,0,0,0,14374.8,3014,1,0,1,1,0.833333333333333,7,1523,17,3,5,2
29433961,"austin",78758,30.3851871490479,-97.6995468139648,1.98,2,"False","True","True","True","True","False","Single Family",2,1978,320000,6,"2020-11-05",11,2020,2,2,2,0,0,6708,1500,1,0,1,1,2.1,4,1073,13,2,3,1
58303958,"austin",78758,30.3894195556641,-97.6974411010742,1.98,0,"False","True","False","True","False","False","Single Family",0,1981,349000,1,"2019-03-29",3,2019,2,1,0,0,0,7056,1498,1,0,1,1,1.8,4,1073,13,2,3,1
29433954,"austin",78758,30.3856563568115,-97.698486328125,1.98,0,"False","True","False","True","False","False","Single Family",0,1978,269900,7,"2019-12-18",12,2019,3,1,0,0,0,6751,1470,1,0,1,1,2.03333333333333,4,1073,13,2,3,1
29435942,"austin",78758,30.3958549499512,-97.7015686035156,1.98,1,"False","True","True","True","False","True","Single Family",1,1983,235000,1,"2018-08-01",8,2018,7,3,0,0,0,4181,1384,1,0,1,1,1.6,4,1073,13,2,2,1
58303941,"austin",78758,30.3911781311035,-97.699592590332,1.98,0,"False","True","False","True","False","False","Single Family",0,1982,339000,1,"2018-10-16",10,2018,2,1,0,0,0,10236,1277,1,0,1,1,1.76666666666667,4,1073,13,2,3,1
29433935,"austin",78758,30.3855381011963,-97.6995315551758,1.98,0,"False","True","False","True","False","False","Single Family",0,1978,344000,4,"2019-10-10",10,2019,3,1,3,1,0,7056,1842,1,0,1,1,2.06666666666667,4,1073,13,2,3,1
29432927,"austin",78758,30.3791484832764,-97.7040863037109,1.98,0,"False","True","False","True","False","False","Single Family",0,1973,285000,1,"2018-10-10",10,2018,5,1,0,0,0,8494,1417,1,0,1,1,0.966666666666667,3.66666666666667,1002,14,2,3,1
29437423,"austin",78758,30.4002494812012,-97.6978073120117,1.98,0,"True","True","False","True","False","False","Single Family",0,1984,325000,1,"2020-02-12",2,2020,0,1,0,0,0,7405,1196,1,0,1,1,3.16666666666667,5.33333333333333,1236,13,2,3,1
29433920,"austin",78758,30.3819541931152,-97.6992111206055,1.98,0,"False","True","False","True","False","False","Single Family",0,1976,315000,1,"2019-05-30",5,2019,4,1,0,0,0,8276,1673,1,0,1,1,1.26666666666667,3.66666666666667,1002,14,2,3,1
29437497,"austin",78758,30.3984603881836,-97.6949005126953,1.98,2,"False","True","True","True","False","False","Single Family",2,1984,339000,1,"2018-02-03",2,2018,3,2,0,0,0,8015,2493,1,0,1,1,1.23333333333333,4,1073,13,3,4,2
29437495,"austin",78758,30.3993320465088,-97.6974639892578,1.98,0,"False","True","False","True","False","False","Single Family",0,1985,399900,2,"2019-06-27",6,2019,7,2,3,2,0,7287,1678,1,0,1,1,3.16666666666667,5.33333333333333,1236,13,3,3,2
29433912,"austin",78758,30.3811531066894,-97.6997985839844,1.98,0,"False","True","False","True","False","False","Single Family",0,1975,399900,12,"2018-09-07",9,2018,4,1,0,0,0,7840,1766,1,0,1,1,1.23333333333333,3.66666666666667,1002,14,2,4,1
29377277,"austin",78750,30.4459495544434,-97.8020401000977,1.98,0,"True","True","False","True","False","False","Single Family",0,1999,499000,3,"2018-08-02",8,2018,3,1,0,0,0,9583,2336,0,1,1,1,0.8,8.66666666666667,1632,16,2,4,1
58303909,"austin",78758,30.390567779541,-97.6973495483398,1.98,2,"False","True","True","True","False","False","Single Family",2,1981,370000,1,"2020-09-30",9,2020,4,2,1,1,0,7840,1385,1,0,1,1,1.73333333333333,4,1073,13,2,3,1
58299352,"austin",78759,30.3816452026367,-97.7550277709961,1.98,2,"False","True","True","True","True","False","Single Family",2,1980,587900,6,"2018-03-31",3,2018,2,2,0,0,0,17424,2544,1,0,1,1,0.866666666666667,7,1523,17,4,4,2
58303908,"austin",78758,30.3906803131104,-97.6975021362305,1.98,0,"False","True","False","True","False","False","Single Family",0,1981,369900,2,"2019-12-20",12,2019,2,1,1,4,0,6708,1502,1,0,1,1,1.73333333333333,4,1073,13,2,3,1
29437408,"austin",78758,30.3999710083008,-97.6987457275391,1.98,0,"True","True","False","True","False","False","Single Family",0,1984,255000,1,"2018-06-05",6,2018,0,1,0,0,0,6969,1138,1,0,1,1,3.13333333333333,5.33333333333333,1236,13,2,3,1
29372276,"austin",78750,30.4311962127686,-97.7970352172852,1.98,2,"True","True","True","True","False","False","Single Family",2,1984,610000,1,"2020-06-15",6,2020,4,2,2,3,0,13503.6,2767,0,1,1,1,1.13333333333333,8.66666666666667,1632,16,3,4,2
58302478,"austin",78753,30.3800964355469,-97.6785125732422,1.98,0,"False","True","False","True","False","False","Single Family",0,1964,175000,2,"2018-06-22",6,2018,3,1,0,0,0,13068,1851,1,0,1,1,1.36666666666667,3.33333333333333,936,14,2,3,1
58302976,"austin",78753,30.3862285614014,-97.6818237304688,1.98,2,"False","True","True","True","False","False","Single Family",2,1958,230000,5,"2020-05-21",5,2020,4,2,2,0,0,12196.8,1358,1,0,1,1,1.6,3.33333333333333,936,14,2,3,1
58304475,"austin",78758,30.3864727020264,-97.6883163452148,1.98,2,"False","True","True","True","False","False","Single Family",2,1969,334000,1,"2018-06-28",6,2018,5,2,0,0,0,11761.2,1909,1,0,1,1,1.8,4,1073,13,2,4,1
119381474,"austin",78753,30.3906211853027,-97.6663208007812,1.98,0,"True","True","False","True","False","False","Single Family",0,2013,409000,1,"2018-06-09",6,2018,1,1,0,0,0,6011,2433,1,0,1,1,1.46666666666667,3.66666666666667,1024,13,3,4,2
58303165,"austin",78753,30.3852348327637,-97.6772384643555,1.98,4,"False","True","True","True","True","False","Single Family",4,1962,375000,3,"2021-01-18",1,2021,6,2,2,1,0,11761.2,1580,1,0,1,1,1.66666666666667,3.33333333333333,936,14,2,4,1
89552468,"austin",78753,30.386022567749,-97.6814117431641,1.98,0,"False","False","False","False","False","False","Single Family",0,1995,120000,1,"2020-01-01",1,2020,0,0,0,0,0,12196.8,926,1,0,1,1,1.6,3.33333333333333,936,14,1,2,1
58304464,"austin",78758,30.3876247406006,-97.6894149780273,1.98,0,"False","True","False","True","False","False","Single Family",0,1969,349900,1,"2019-04-30",4,2019,3,1,0,0,0,12632.4,2111,1,0,1,1,1.73333333333333,4,1073,13,2,4,1
58302499,"austin",78753,30.3793411254883,-97.6768035888672,1.98,0,"False","True","False","True","False","False","Single Family",0,1964,260000,4,"2019-10-02",10,2019,2,1,1,0,0,12196.8,1440,1,0,1,1,1.43333333333333,3.33333333333333,936,14,3,3,2
89651984,"austin",78717,30.4917583465576,-97.7245178222656,2.21,2,"True","True","True","True","True","False","Single Family",2,2011,480000,2,"2020-10-28",10,2020,4,3,0,1,0,5488,2599,1,0,1,1,1.4,8.33333333333333,1913,16,3,4,2
145653463,"austin",78728,30.4672660827637,-97.6832122802734,1.98,2,"True","True","True","True","False","False","Single Family",2,2015,348000,1,"2019-01-18",1,2019,2,2,0,0,0,6751,2507,1,0,1,1,2.16666666666667,5.66666666666667,1448,15,3,4,2
119631961,"austin",78728,30.4719963073731,-97.6824493408203,1.98,2,"True","True","True","True","False","False","Single Family",2,2014,357000,1,"2020-09-28",9,2020,4,2,2,3,0,5880,1910,1,0,1,1,2.36666666666667,5.33333333333333,1328,15,3,3,2
89553460,"austin",78717,30.4880294799805,-97.7225189208984,2.21,0,"True","True","False","True","False","False","Single Family",0,2009,459000,1,"2019-09-13",9,2019,3,2,2,0,0,6969,2420,1,0,1,1,1.53333333333333,8.33333333333333,1913,16,2,3,1
89553459,"austin",78717,30.4882926940918,-97.7222213745117,2.21,0,"True","True","False","True","False","False","Single Family",0,2009,489000,1,"2018-06-05",6,2018,3,2,0,0,0,7405,3277,1,0,1,1,1.5,8.33333333333333,1913,16,4,4,2
2090867919,"austin",78728,30.4649295806885,-97.684326171875,1.98,2,"True","True","True","True","False","False","Single Family",2,2018,343490,11,"2018-11-30",11,2018,2,2,0,0,0,5353,1905,1,0,1,1,3.1,5.66666666666667,1431,14,2,3,1
243293495,"austin",78737,30.1872425079346,-97.9907455444336,2.01,4,"True","True","True","True","True","False","Single Family",4,2018,573990,2,"2019-04-25",4,2019,8,3,0,0,0,10890,3519,1,0,1,1,2.76666666666667,7,1135,16,4,4,1
122187492,"austin",78737,30.1836013793945,-97.9773788452148,2.01,0,"True","True","False","True","False","False","Single Family",0,2013,440000,2,"2019-05-24",5,2019,3,1,0,0,0,13503.6,2829,1,0,1,0,4.65,6,777,16,4,4,1
114156986,"austin",78737,30.1892948150635,-97.9809341430664,2.01,2,"True","True","True","True","False","False","Single Family",2,2010,395000,2,"2020-03-20",3,2020,4,2,2,2,0,8799,2647,1,0,1,0,4.3,6,777,16,3,3,2
243293485,"austin",78737,30.1857280731201,-97.9876022338867,2.01,3,"True","True","True","True","False","True","Single Family",3,2016,550000,2,"2020-06-24",6,2020,4,2,2,3,0,12196.8,2876,1,0,1,0,4.25,6,777,16,3,3,1
69692485,"austin",78737,30.1924781799316,-97.9881134033203,2.01,3,"True","True","True","True","False","True","Single Family",3,2005,499900,3,"2020-08-14",8,2020,3,2,3,1,0,16988.4,3371,1,0,1,0,4.15,6,777,16,4,4,1
69692482,"austin",78737,30.1933746337891,-97.9859161376953,2.01,3,"True","True","True","True","False","True","Single Family",3,2005,490000,5,"2020-05-15",5,2020,7,2,3,2,0,1481040,3614,1,0,1,0,4.15,6,777,16,4,4,1
250400973,"austin",78737,30.1837100982666,-97.9886779785156,2.01,3,"True","True","True","True","False","False","Single Family",3,2018,412500,1,"2020-04-02",4,2020,4,2,1,2,0,8276,1913,1,0,1,0,4.35,6,777,16,2,3,1
89404968,"austin",78737,30.1861572265625,-97.9803314208984,2.01,0,"True","True","False","True","False","True","Single Family",0,2008,375000,1,"2020-05-13",5,2020,4,1,3,1,0,8276,2371,1,0,1,0,4.45,6,777,16,3,3,1
2098279957,"austin",78737,30.1901626586914,-97.9928359985352,2.01,3,"True","True","True","True","False","False","Single Family",3,2016,662000,4,"2020-06-25",6,2020,7,2,0,0,0,15246,3500,1,0,1,1,2.8,7,1135,16,4,4,1
202136953,"austin",78737,30.1849784851074,-97.984260559082,2.01,3,"True","True","True","True","False","False","Single Family",3,2015,459900,2,"2019-04-19",4,2019,4,2,0,0,0,10018,2959,1,0,1,0,4.35,6,777,16,3,4,1
119556952,"austin",78737,30.1894016265869,-97.9881591796875,2.01,3,"True","True","True","True","False","True","Single Family",3,2016,699000,4,"2019-07-22",7,2019,8,3,0,1,0,14810.4,4408,1,0,1,0,4.2,6,777,16,6,5,2
119626950,"austin",78737,30.1897811889648,-97.9852294921875,2.01,3,"True","True","True","True","False","True","Single Family",3,2013,695000,1,"2020-08-31",8,2020,4,2,2,4,0,12196.8,3625,1,0,1,0,4.15,6,777,16,3,4,1
2083197446,"austin",78737,30.1857299804688,-97.9957580566406,2.01,3,"True","True","True","True","False","False","Single Family",3,2019,647120,2,"2020-01-17",1,2020,2,2,2,1,0,14810.4,3309,1,0,1,1,2.7,7,1135,16,4,4,1
119630945,"austin",78737,30.1843395233154,-97.9780044555664,2.01,0,"True","True","False","True","False","True","Single Family",0,2012,349990,3,"2020-03-10",3,2020,4,1,2,1,0,9147,2776,1,0,1,0,4.6,6,777,16,3,4,2
29421924,"austin",78754,30.3487548828125,-97.608757019043,1.98,0,"True","True","False","True","False","True","Single Family",0,1999,245000,2,"2019-09-20",9,2019,3,1,1,0,0,9104,1655,1,0,1,2,2,5,1049,11,2,3,1
125917921,"austin",78754,30.3478736877441,-97.6200103759766,1.98,0,"True","True","False","True","False","False","Single Family",0,2014,249000,3,"2019-06-27",6,2019,4,1,0,2,0,4399,2068,1,0,1,2,2.06666666666667,5,1049,11,3,3,2
243293444,"austin",78737,30.1859722137451,-97.9888381958008,2.01,0,"True","True","False","True","False","False","Single Family",0,2019,495990,3,"2019-07-29",7,2019,2,1,2,3,0,12196.8,2903,1,0,1,1,2.83333333333333,7,1135,16,3,4,1
2077446463,"austin",78724,30.3276805877686,-97.5784378051758,1.98,3,"True","True","True","True","False","False","Single Family",3,2020,425283,3,"2020-12-21",12,2020,2,2,2,1,0,7405,2335,0,1,1,2,2.46666666666667,4.66666666666667,1016,11,3,3,2
251035849,"manor",78724,30.3346405029297,-97.5814208984375,1.98,0,"True","True","False","True","False","True","Single Family",0,2018,337900,2,"2019-07-19",7,2019,4,1,0,1,0,9147,2293,0,1,1,2,2.4,4.66666666666667,1016,11,3,4,1
2080103292,"austin",78724,30.3357048034668,-97.5809478759766,1.98,2,"True","True","True","True","False","False","Single Family",2,2018,329000,4,"2020-10-20",10,2020,3,2,2,1,0,6969,2079,0,1,1,2,2.43333333333333,4.66666666666667,1016,11,3,3,1
305426039,"austin",78724,30.3372020721436,-97.5794296264648,1.98,2,"True","True","True","True","False","False","Single Family",2,2018,310000,1,"2020-08-10",8,2020,4,2,0,1,0,6359,1849,0,1,1,2,2.46666666666667,4.66666666666667,1016,11,2,3,1
29477982,"austin",78736,30.2380065917969,-97.89599609375,1.98,2,"False","True","True","True","False","False","Single Family",2,1980,355000,5,"2020-07-27",7,2020,4,2,0,0,0,8494,1429,1,0,1,1,3.5,6.66666666666667,1698,17,2,3,1
83819989,"austin",78739,30.1956272125244,-97.914421081543,1.98,3,"True","True","True","True","True","False","Single Family",3,2014,750000,1,"2019-03-22",3,2019,4,2,0,0,0,12196.8,3382,1,0,1,1,1.93333333333333,8.66666666666667,1664,18,3,4,1
29477482,"austin",78736,30.2372760772705,-97.8829116821289,1.98,6,"False","True","True","True","True","False","Single Family",6,1983,395000,2,"2020-12-07",12,2020,4,2,3,0,0,13068,1946,1,0,1,1,2.83333333333333,6.66666666666667,1698,17,2,3,2
29502988,"austin",78737,30.1924686431885,-97.9330902099609,1.98,0,"True","True","False","True","False","False","Single Family",0,1999,742000,1,"2018-03-14",3,2018,2,1,0,0,0,101930.4,2978,1,0,1,1,2.8,8,1655,18,3,3,1
83820484,"austin",78739,30.1852607727051,-97.9248123168945,1.98,0,"True","True","False","True","False","False","Single Family",0,2008,457000,1,"2019-04-12",4,2019,3,2,0,0,0,7361,2931,1,0,1,1,2.3,8,1655,18,4,4,2
29477978,"austin",78736,30.2384147644043,-97.8994445800781,1.98,0,"False","True","False","True","False","False","Single Family",0,1981,260000,5,"2018-02-15",2,2018,2,1,0,0,0,7405,1644,1,0,1,1,3.7,6.66666666666667,1698,17,3,3,2
55299484,"austin",78737,30.1810245513916,-97.9571838378906,2.01,3,"True","True","True","True","False","True","Single Family",3,2007,795775,1,"2020-05-20",5,2020,4,2,2,0,0,46609.2,3381,0,0,2,0,2.7,8,743,15,4,4,1
80087970,"austin",78739,30.1879768371582,-97.921501159668,1.98,2,"True","True","True","True","False","False","Single Family",2,2007,465000,2,"2018-02-15",2,2018,4,2,0,0,0,6628,3198,1,0,1,1,2.2,8,1655,18,2.75,4,3
70327974,"austin",78736,30.2391967773438,-97.9032821655273,1.98,0,"True","True","False","True","False","False","Single Family",0,2006,545000,1,"2019-08-21",8,2019,3,1,1,1,0,10105,3898,1,0,1,1,3.66666666666667,6.66666666666667,1660,17,4,4,2
69808967,"austin",78739,30.1911811828613,-97.9095993041992,1.98,0,"True","True","False","True","False","False","Single Family",0,2006,479900,5,"2019-07-11",7,2019,5,1,4,1,0,10280,4044,1,0,1,1,1.76666666666667,8.66666666666667,1664,18,4,4,2
29477973,"austin",78736,30.237699508667,-97.8999099731445,1.98,0,"False","True","False","True","False","False","Single Family",0,1981,329000,1,"2019-03-29",3,2019,3,1,0,0,0,6838,1818,1,0,1,1,3.7,6.66666666666667,1698,17,2,4,1
80090939,"austin",78739,30.1884002685547,-97.924674987793,1.98,0,"True","True","False","True","False","False","Single Family",0,2008,460000,1,"2019-05-30",5,2019,3,1,0,0,0,7274,2843,1,0,1,1,2.3,8,1655,18,3,4,2
145657972,"austin",78736,30.2447872161865,-97.8939361572266,1.98,2,"True","True","True","True","False","True","Single Family",2,2018,495000,1,"2020-08-21",8,2020,3,2,1,2,0,8058,2409,1,0,1,1,3.23333333333333,6.66666666666667,1660,17,3,3,2
